time,seconds_elapsed,relativeAltitude,pressure
1765009590760398800,5.39539892578125,0.08455276489257812,1016.2974853515625
1765009590824398300,5.4593984375,0,1016.3074951171875
1765009590888400100,5.523400146484375,-0.1321125030517578,1016.32373046875
1765009590952400600,5.587400634765625,-0.1743907928466797,1016.3287353515625
1765009591016397800,5.651397705078125,-0.1638202667236328,1016.3274536132812
1765009591080400000,5.71539990234375,-0.1955280303955078,1016.3312377929688
1765009591144400100,5.779400146484375,-0.3752021789550781,1016.3524780273438
1765009591208400400,5.843400390625,-0.4544715881347656,1016.3624877929688
1765009591272400400,5.907400390625,-0.4650402069091797,1016.3637084960938
1765009591336399600,5.971399658203125,-0.4069099426269531,1016.356201171875
1765009591400400600,6.035400634765625,-0.34349632263183594,1016.3487548828125
1765009591464400100,6.099400146484375,-0.2272357940673828,1016.3349609375
1765009591528400100,6.163400146484375,-0.052845001220703125,1016.313720703125
1765009591592401000,6.22740087890625,0.1638202667236328,1016.2874755859375
1765009591656400600,6.291400634765625,0.3012199401855469,1016.271240234375
1765009591720400100,6.355400146484375,0.2272357940673828,1016.2799682617188
1765009591784400400,6.419400390625,0.1743907928466797,1016.2862548828125
1765009591848399600,6.483399658203125,0.23780441284179688,1016.2787475585938
1765009591912399600,6.547399658203125,0.2906513214111328,1016.2724609375
1765009591976397800,6.611397705078125,0.31178855895996094,1016.2699584960938
1765009592040399600,6.675399658203125,0.2906513214111328,1016.2724609375
1765009592104403500,6.739403564453125,0.24837303161621094,1016.2774658203125
1765009592168402000,6.80340185546875,0.18495941162109375,1016.2849731445312
1765009592232402000,6.86740185546875,0.1426830291748047,1016.2899780273438
1765009592296398600,6.931398681640625,0.11626052856445312,1016.293701171875
1765009592360399400,6.9953994140625,0.09512138366699219,1016.2962036132812
1765009592424400000,7.05939990234375,-0.07398414611816406,1016.3162231445312
1765009592488401000,7.12340087890625,-0.23780441284179688,1016.3362426757812
1765009592552398300,7.1873984375,-0.1955280303955078,1016.3312377929688
1765009592616398600,7.251398681640625,-0.1321125030517578,1016.32373046875
1765009592680398000,7.315398193359375,-0.04227638244628906,1016.3125
1765009592744399600,7.379399658203125,0.052845001220703125,1016.3012084960938
1765009592808397000,7.44339697265625,0.08455276489257812,1016.2974853515625
1765009592872397300,7.507397216796875,-0.021137237548828125,1016.3099975585938
1765009592936397300,7.571397216796875,-0.09512138366699219,1016.3187255859375
1765009593000396300,7.635396240234375,-0.07398414611816406,1016.3162231445312
1765009593064397000,7.69939697265625,-0.052845001220703125,1016.313720703125
1765009593128397600,7.7633974609375,0.021139144897460938,1016.3049926757812
1765009593192397800,7.827397705078125,-0.031707763671875,1016.3112182617188
1765009593256398600,7.891398681640625,0.031707763671875,1016.3037109375
1765009593320397300,7.955397216796875,-0.09512138366699219,1016.3187255859375
1765009593384397800,8.019397705078125,-0.06341361999511719,1016.3150024414062
1765009593448400000,8.08339990234375,-0.10569000244140625,1016.3200073242188
1765009593512396800,8.147396728515625,-0.1321125030517578,1016.32373046875
1765009593576398300,8.2113984375,0.021139144897460938,1016.3049926757812
1765009593640400000,8.27539990234375,-0.06341361999511719,1016.3150024414062
1765009593704398800,8.33939892578125,-0.052845001220703125,1016.313720703125
1765009593768401200,8.403401123046875,-0.06341361999511719,1016.3150024414062
1765009593832401000,8.46740087890625,-0.08455276489257812,1016.3175048828125
1765009593896396800,8.531396728515626,-0.10569000244140625,1016.3200073242188
1765009593960399400,8.5953994140625,-0.07398414611816406,1016.3162231445312
1765009594024398300,8.6593984375,-0.2906494140625,1016.3424682617188
1765009594088399000,8.723399169921874,-0.2272357940673828,1016.3349609375
1765009594152400100,8.787400146484375,-0.1743907928466797,1016.3287353515625
1765009594216398300,8.8513984375,-0.08455276489257812,1016.3175048828125
1765009594280400000,8.91539990234375,-0.08455276489257812,1016.3175048828125
